51150,41,2.0
4351,33,2.0
70119,33,2.0
56904,36,2.0
56904,96,2.0
58797,96,2.0
58797,37,2.0
58797,4,2.0
89968,43,2.0
89649,55,2.0
89735,20,2.0
20702,31,2.0
44453,21,2.0
12773,38,2.0
12773,4,2.0
12773,45,2.0
89735,40,2.0
315,65,2.0
56990,4,2.0
56990,76,2.0
56990,20,2.0
56990,60,2.0
56990,39,2.0
56990,89,2.0
90201,14,2.0
90201,19,2.0
29442,37,2.0
67184,19,2.0
67184,22,2.0
82545,84,2.0
69974,14,2.0
89968,93,2.0
34335,3,2.0
34335,85,2.0
4787,18,2.0
4787,14,2.0
4787,63,2.0
40315,25,2.0
210,25,2.0
210,14,2.0
210,13,2.0
210,63,2.0
210,55,2.0
210,41,2.0
69691,61,2.0
69691,18,2.0
14655,75,2.0
85436,48,2.0
85436,9,2.0
85436,38,2.0
85436,51,2.0
85436,70,2.0
85436,4,2.0
85436,46,2.0
13196,34,2.0
68140,4,2.0
13196,46,2.0
68140,37,2.0
6361,29,2.0
6361,57,2.0
77667,44,2.0
77667,48,2.0
77667,4,2.0
77667,38,2.0
77667,73,2.0
77667,33,2.0
77667,89,2.0
77667,97,2.0
77667,22,2.0
90357,98,2.0
90357,49,2.0
90357,3,2.0
90362,57,2.0
90357,75,2.0
90380,33,2.0
41113,36,2.0
40154,21,2.0
58164,19,2.0
2315,34,2.0
2315,5,2.0
90003,85,2.0
60766,57,2.0
90402,35,2.0
90402,20,2.0
90402,89,2.0
65156,63,2.0
7138,80,2.0
90414,52,2.0
90414,13,2.0
90322,31,3.0
77667,43,2.0
80533,63,2.0
2371,29,2.0
2371,100,2.0
2371,4,2.0
2371,19,2.0
2371,63,2.0
150,22,2.0
90322,32,2.0
90322,15,2.0
90501,14,2.0
90501,63,2.0
90501,34,2.0
90504,55,2.0
90504,25,2.0
90504,14,2.0
90504,3,2.0
90504,40,2.0
57530,14,2.0
101,60,2.0
101,31,2.0
28825,19,2.0
101,24,2.0
90564,85,2.0
81094,35,2.0
90416,33,2.0
16158,36,2.0
16158,19,2.0
71308,14,2.0
90592,19,2.0
90592,33,2.0
45801,21,2.0
2315,33,2.0
90543,41,2.0
2315,17,2.0
24676,14,2.0
60564,32,2.0
60564,5,2.0
90543,85,2.0
90543,63,2.0
90543,14,2.0
90543,17,2.0
81831,13,2.0
90543,18,2.0
7149,29,2.0
90098,4,2.0
65122,21,2.0
65122,19,2.0
90729,16,2.0
65122,75,2.0
63,8,2.0
11405,35,2.0
2820,19,2.0
90748,19,2.0
64051,40,2.0
64051,3,2.0
64051,14,2.0
64051,85,2.0
64051,18,2.0
64051,34,2.0
64051,55,2.0
64051,46,2.0
64051,17,2.0
64051,41,2.0
32033,40,2.0
7263,12,2.0
57279,31,2.0
86571,33,2.0
86571,89,2.0
65156,4,2.0
90148,33,2.0
1402,22,2.0
1402,13,2.0
6005,52,2.0
2107,56,2.0
90373,40,2.0
70158,63,2.0
70158,34,2.0
89493,48,2.0
50026,57,2.0
50026,5,2.0
90666,78,2.0
90373,87,2.0
90191,13,2.0
16114,22,2.0
63180,33,2.0
24955,22,2.0
89267,4,2.0
7472,19,2.0
90743,53,2.0
87220,14,2.0
90802,7,2.0
90802,61,2.0
65807,43,2.0
90723,46,2.0
90723,55,2.0
90723,34,2.0
90723,14,2.0
90743,45,2.0
23711,63,2.0
57259,33,2.0
90743,56,2.0
57259,1,2.0
57259,20,2.0
57259,71,2.0
57259,40,2.0
57259,15,2.0
57259,36,2.0
57259,91,2.0
57259,16,2.0
70119,44,2.0
57259,84,2.0
61121,63,2.0
81772,67,2.0
81772,20,2.0
65959,59,2.0
65959,81,2.0
65959,96,2.0
65959,19,2.0
65959,15,2.0
90958,41,2.0
90963,20,2.0
90966,52,2.0
90972,63,2.0
90972,14,2.0
90968,47,2.0
90972,55,2.0
18568,14,2.0
90977,19,2.0
87713,20,2.0
87713,18,2.0
33071,96,2.0
33071,45,2.0
33071,60,2.0
90580,16,2.0
90959,32,2.0
90284,65,2.0
67964,38,2.0
43364,7,2.0
271,19,2.0
27496,44,2.0
89968,16,2.0
10381,63,2.0
4752,19,2.0
39003,19,2.0
50979,14,2.0
91076,38,2.0
91085,101,2.0
91082,15,2.0
90825,63,2.0
90825,14,2.0
91095,59,2.0
57259,41,2.0
57259,93,2.0
57259,81,2.0
57259,89,2.0
7407,3,2.0
7407,55,2.0
7407,18,2.0
7407,14,2.0
90637,41,2.0
23711,34,2.0
89360,40,2.0
86084,94,2.0
93,97,2.0
93,99,2.0
93,49,2.0
93,16,2.0
93,51,2.0
93,50,2.0
93,22,2.0
93,33,2.0
93,45,2.0
83819,24,2.0
75395,29,2.0
86731,40,2.0
86731,19,2.0
79269,52,2.0
60379,73,2.0
60379,99,2.0
60379,76,2.0
60379,20,2.0
60379,4,2.0
90862,21,2.0
90862,33,2.0
90862,19,2.0
90862,75,2.0
67686,14,2.0
67686,50,2.0
11562,40,2.0
11562,33,2.0
11562,19,2.0
67826,38,2.0
63273,12,2.0
72680,40,2.0
72680,4,2.0
72680,33,2.0
72680,20,2.0
72680,38,2.0
61536,13,2.0
14893,55,2.0
14893,54,2.0
61236,13,2.0
61236,22,2.0
65957,41,2.0
69990,18,2.0
69587,49,2.0
69990,14,2.0
69990,63,2.0
69990,17,2.0
69990,4,2.0
69990,55,2.0
69990,85,2.0
69990,34,2.0
69990,68,2.0
69990,46,2.0
6928,19,2.0
63592,44,2.0
63592,38,2.0
6928,33,2.0
6386,90,2.0
71541,70,2.0
71541,21,2.0
89701,32,2.0
90793,41,2.0
90793,33,2.0
4607,86,2.0
54602,14,2.0
50861,59,2.0
25916,7,2.0
25916,4,2.0
25916,40,2.0
25916,14,2.0
68762,20,2.0
68762,74,2.0
68762,48,2.0
68762,36,2.0
65569,24,2.0
14655,33,2.0
27851,19,2.0
186,35,2.0
186,7,2.0
186,8,2.0
186,34,2.0
186,26,2.0
1326,13,2.0
4272,62,2.0
4272,37,2.0
91218,45,2.0
91218,18,2.0
91218,14,2.0
91218,22,2.0
91218,95,2.0
5045,36,2.0
21581,33,2.0
89660,63,2.0
7715,14,2.0
90493,97,2.0
964,86,2.0
11765,33,2.0
66006,17,2.0
66006,4,2.0
66006,38,2.0
12773,31,2.0
91256,70,2.0
24292,33,2.0
16054,9,2.0
16054,95,2.0
16054,75,2.0
16054,59,2.0
16054,24,2.0
16054,74,2.0
5034,63,2.0
57530,41,2.0
57530,0,2.0
57530,63,2.0
57530,17,2.0
57530,18,2.0
11685,0,2.0
11685,59,2.0
20216,40,2.0
13,40,2.0
15697,100,2.0
7569,4,2.0
7569,40,2.0
2052,78,2.0
68146,33,2.0
33858,75,2.0
2900,75,2.0
2900,59,2.0
2900,21,2.0
2900,19,2.0
2900,31,2.0
2900,4,2.0
2900,45,2.0
2900,57,2.0
2900,93,2.0
168,33,2.0
23575,78,2.0
91301,40,2.0
8010,79,2.0
8010,36,2.0
8010,96,2.0
20555,50,2.0
91276,13,2.0
23575,4,2.0
22751,95,2.0
91328,48,2.0
32588,85,2.0
60711,14,2.0
60711,18,2.0
60711,63,2.0
60711,85,2.0
60711,55,2.0
60711,17,2.0
90120,75,2.0
90120,21,2.0
90120,19,2.0
90120,1,2.0
24362,36,2.0
24362,40,2.0
91296,53,2.0
1631,19,2.0
91373,14,2.0
91373,18,2.0
39304,13,2.0
91296,50,2.0
91296,36,2.0
17113,39,2.0
2828,13,2.0
91477,63,2.0
91477,56,2.0
91477,31,2.0
91477,20,2.0
1487,18,2.0
24,5,2.0
90854,54,2.0
90854,58,2.0
67394,82,2.0
529,67,2.0
529,59,2.0
529,1,2.0
529,52,2.0
70716,101,2.0
91543,15,2.0
10280,101,2.0
89836,19,2.0
394,19,2.0
394,33,2.0
24,32,2.0
91530,14,2.0
91530,40,2.0
71222,63,2.0
71222,17,2.0
3855,33,2.0
3855,19,2.0
3855,40,2.0
67699,55,2.0
3855,21,2.0
73134,41,2.0
89735,81,2.0
87819,0,2.0
82458,40,2.0
12098,58,2.0
90709,63,2.0
23366,19,2.0
73458,38,2.0
82707,45,3.0
91130,34,2.0
11124,75,2.0
11124,99,2.0
51918,40,2.0
51918,69,2.0
51918,23,2.0
51918,25,2.0
86001,38,2.0
69501,55,2.0
9625,13,2.0
65156,3,2.0
65156,34,2.0
65156,83,2.0
23724,95,2.0
23724,48,2.0
64025,100,2.0
23724,36,2.0
23724,40,2.0
23724,94,2.0
23724,4,2.0
23724,10,2.0
81079,17,2.0
88180,4,2.0
88180,40,2.0
88180,19,2.0
60051,34,2.0
60051,63,2.0
41904,40,2.0
41904,15,2.0
41904,79,2.0
55841,36,2.0
55841,13,2.0
55841,57,2.0
55841,59,2.0
55841,19,2.0
55841,40,2.0
70162,26,2.0
70162,55,2.0
70162,14,2.0
70162,45,2.0
70162,8,2.0
70162,56,2.0
50727,81,2.0
2248,15,2.0
65488,69,2.0
91731,95,2.0
91731,22,2.0
630,18,2.0
630,40,2.0
71586,16,2.0
89735,89,2.0
77840,61,2.0
77840,84,2.0
609,84,2.0
609,55,2.0
37076,30,2.0
1281,20,2.0
4454,52,2.0
4454,42,2.0
4454,4,2.0
423,4,1.0
85046,84,2.0
70877,66,2.0
61949,40,2.0
61949,83,2.0
65488,3,2.0
65488,42,2.0
65488,95,2.0
74380,55,2.0
74380,17,2.0
74380,46,2.0
74380,10,2.0
74380,22,2.0
74380,76,2.0
74380,11,2.0
1643,48,2.0
83410,67,2.0
88514,70,2.0
74178,63,2.0
56790,40,2.0
51918,84,2.0
51918,4,2.0
89735,48,2.0
90528,73,2.0
1961,46,2.0
10990,18,2.0
90884,92,2.0
90884,40,2.0
90884,31,2.0
90884,4,2.0
90884,41,2.0
90884,14,2.0
90884,36,2.0
90884,83,2.0
91015,10,2.0
91015,58,2.0
91015,92,2.0
9235,25,2.0
90090,22,2.0
90090,77,2.0
91254,31,2.0
2267,82,2.0
90090,9,2.0
90090,48,2.0
90090,83,2.0
90090,50,2.0
90090,60,2.0
90090,97,2.0
3915,81,2.0
92158,40,2.0
90090,95,2.0
91996,48,2.0
91996,73,2.0
91996,95,2.0
91996,15,2.0
91996,32,2.0
91996,94,2.0
91996,76,2.0
92070,20,2.0
91818,52,2.0
92070,68,2.0
15215,15,2.0
15215,40,2.0
7931,17,2.0
7931,63,2.0
14569,59,2.0
14569,80,2.0
14569,66,2.0
14569,97,2.0
14569,96,2.0
14569,11,2.0
14569,36,2.0
14569,19,2.0
14569,15,2.0
48080,4,2.0
48080,76,2.0
48080,78,2.0
14569,40,2.0
89649,14,2.0
14254,19,2.0
48080,41,2.0
26528,65,2.0
26528,71,3.0
26528,36,1.0
26528,83,3.0
26528,89,2.0
26528,38,2.0
89284,5,2.0
75155,3,2.0
25847,54,2.0
72977,37,2.0
63764,13,2.0
16391,14,2.0
85211,4,1.0
85211,40,1.0
96966,86,1.0
96966,30,1.0
53590,36,1.0
53590,40,1.0
53590,98,1.0
24689,22,1.0
53398,20,1.0
53398,19,1.0
53398,13,1.0
53398,41,1.0
53398,46,1.0
53398,58,1.0
53398,17,1.0
98181,67,1.0
98181,83,1.0
98443,63,1.0
25808,4,1.0
98287,9,1.0
98287,48,1.0
98287,77,1.0
98287,22,1.0
98287,45,1.0
98287,83,1.0
98287,50,1.0
98502,63,1.0
91504,40,1.0
68390,3,1.0
59580,6,1.0
456,37,1.0
456,22,1.0
456,81,1.0
71144,48,1.0
71144,22,1.0
71144,40,1.0
71144,56,1.0
71144,2,1.0
71144,90,1.0
71144,4,1.0
10640,37,1.0
10640,19,1.0
10640,27,1.0
10640,16,1.0
10640,41,1.0
10640,34,1.0
61359,36,1.0
98646,47,1.0
96289,78,1.0
95506,33,1.0
95506,57,1.0
95506,4,1.0
95506,19,1.0
98457,79,1.0
98457,8,1.0
75262,89,1.0
75262,28,1.0
75262,36,1.0
1714,42,1.0
96092,17,1.0
96092,40,1.0
96092,84,1.0
96092,14,1.0
96092,53,1.0
96092,11,1.0
46843,41,1.0
59144,32,1.0
59144,40,1.0
59144,29,1.0
59144,15,1.0
68253,14,1.0
98463,34,1.0
64326,88,1.0
96878,36,1.0
96878,29,1.0
96878,87,1.0
94606,55,1.0
605,12,1.0
28584,4,1.0
98019,63,1.0
98792,37,1.0
98792,14,1.0
98792,18,1.0
98792,22,1.0
98835,20,1.0
98835,93,1.0
97829,36,1.0
65865,83,1.0
65865,70,1.0
98792,16,1.0
25100,18,1.0
11881,14,1.0
99000,40,1.0
71222,34,1.0
97573,31,1.0
97573,15,1.0
69857,33,1.0
68320,19,1.0
1712,7,1.0
30692,37,1.0
96655,40,1.0
99199,61,1.0
78378,31,1.0
99247,4,1.0
99247,24,1.0
20488,62,1.0
20488,24,1.0
99161,86,1.0
99161,72,1.0
1353,95,1.0
65148,36,1.0
65148,40,1.0
65148,41,1.0
99225,74,1.0
99225,40,1.0
68521,37,1.0
99276,84,1.0
99392,9,1.0
99392,99,1.0
99276,36,1.0
99276,39,1.0
99276,95,1.0
99276,50,1.0
99541,95,1.0
99453,45,1.0
99453,40,1.0
55324,14,1.0
34173,81,1.0
34173,43,1.0
98526,97,1.0
99581,7,1.0
99581,37,1.0
14665,21,1.0
41553,10,1.0
95194,93,1.0
95194,0,1.0
43069,48,1.0
43069,38,1.0
43069,4,1.0
43069,59,1.0
43069,63,1.0
89853,24,1.0
4226,31,1.0
97797,81,1.0
99641,50,1.0
189,69,1.0
99392,4,1.0
7546,67,1.0
7546,55,1.0
7546,20,1.0
7546,17,1.0
7546,14,1.0
96077,49,1.0
99605,23,1.0
91051,4,1.0
91051,23,1.0
98819,44,1.0
98819,84,1.0
98975,63,1.0
98975,40,1.0
99397,69,1.0
99397,22,1.0
99397,4,1.0
99397,37,1.0
99397,74,1.0
68487,31,1.0
68487,69,1.0
95822,33,1.0
91175,19,1.0
99831,37,1.0
96604,69,1.0
99397,40,1.0
93650,40,1.0
61786,30,1.0
61786,96,1.0
98652,67,1.0
98652,36,1.0
13769,90,1.0
21598,37,1.0
21598,50,1.0
21598,80,1.0
96889,40,1.0
8175,57,1.0
456,97,1.0
97087,19,1.0
94291,37,1.0
94291,9,1.0
94291,68,1.0
94291,71,1.0
94291,40,1.0
94291,4,1.0
39602,4,1.0
25731,81,1.0
64337,86,1.0
68114,34,1.0
68114,20,1.0
68487,61,1.0
86757,75,1.0
86757,59,1.0
15954,4,1.0
1482,40,1.0
100035,67,1.0
100035,13,1.0
6254,16,1.0
651,35,1.0
651,40,1.0
651,8,1.0
651,36,1.0
651,4,1.0
87923,36,1.0
87923,13,1.0
87923,19,1.0
519,40,1.0
23453,15,1.0
519,94,1.0
91857,20,1.0
91857,32,1.0
22626,94,1.0
76003,69,1.0
85433,22,1.0
89178,40,1.0
98792,1,1.0
98792,5,1.0
98792,41,1.0
97865,14,1.0
52550,26,1.0
96131,78,1.0
92997,73,1.0
92997,60,1.0
92997,49,1.0
95859,4,1.0
100183,57,1.0
99903,4,1.0
99903,20,1.0
96005,30,1.0
96005,17,1.0
96005,6,1.0
96005,67,1.0
96005,40,1.0
96005,45,1.0
96005,86,1.0
96005,37,1.0
52460,57,1.0
83061,20,1.0
83061,44,1.0
83061,10,1.0
83061,65,1.0
83061,40,1.0
83061,81,1.0
83061,48,1.0
83061,37,1.0
83061,38,1.0
83061,52,1.0
83061,28,1.0
83061,54,1.0
83061,19,1.0
83061,4,1.0
83061,98,1.0
83061,67,1.0
83061,31,1.0
83061,101,1.0
83061,33,1.0
90269,37,1.0
95802,90,1.0
95802,37,1.0
95802,10,1.0
95802,4,1.0
93686,11,1.0
93686,37,1.0
95031,79,1.0
97315,36,1.0
97315,4,1.0
97315,19,1.0
17626,64,1.0
99322,73,1.0
94005,37,1.0
100035,98,1.0
98085,14,1.0
89270,49,1.0
89270,96,1.0
89270,40,1.0
52629,89,1.0
98177,16,1.0
96658,10,1.0
96658,90,1.0
95031,40,1.0
97007,7,1.0
97007,9,1.0
42175,37,1.0
97562,50,1.0
85251,5,1.0
50277,19,1.0
50277,18,1.0
98103,41,1.0
98103,18,1.0
98762,63,1.0
99298,95,1.0
99194,102,1.0
99194,19,1.0
98109,95,1.0
19008,29,1.0
19008,31,1.0
19008,40,1.0
19008,32,1.0
19008,15,1.0
19008,13,1.0
63834,38,1.0
15006,40,1.0
15006,63,1.0
100676,52,1.0
91076,56,1.0
75500,55,1.0
99140,40,1.0
57447,26,1.0
57447,14,1.0
94640,29,1.0
26528,69,1.0
104,22,1.0
57774,43,1.0
57774,3,1.0
71156,40,1.0
77451,38,1.0
100499,62,1.0
91204,65,1.0
91204,29,1.0
91204,71,1.0
91204,15,1.0
91204,89,1.0
91204,25,1.0
98792,86,1.0
98792,66,1.0
98792,29,1.0
98792,44,1.0
96311,48,1.0
100688,5,1.0
100688,75,1.0
52657,28,2.0
71027,104,2.0
71027,105,2.0
11677,106,2.0
63895,112,2.0
65225,115,2.0
65225,116,2.0
69289,120,2.0
3038,124,2.0
83928,125,2.0
83928,126,2.0
83928,127,2.0
83928,128,2.0
83928,129,2.0
83928,130,2.0
83928,131,2.0
83928,132,2.0
83928,133,2.0
83928,134,2.0
83928,135,2.0
83928,136,2.0
83715,137,2.0
83715,138,2.0
3,141,2.0
52448,137,2.0
52448,143,2.0
2157,144,2.0
89453,145,2.0
58514,146,2.0
58514,147,2.0
58514,148,2.0
52448,151,2.0
52448,152,2.0
66127,153,2.0
72297,154,2.0
72297,120,2.0
73771,155,2.0
73771,156,2.0
57447,157,3.0
57447,158,2.0
4846,166,2.0
953,177,2.0
953,178,2.0
953,179,2.0
953,180,2.0
231,181,2.0
85653,183,2.0
102,184,2.0
73494,171,2.0
49759,185,2.0
49759,186,2.0
49759,187,2.0
18531,188,2.0
20138,181,2.0
20138,189,2.0
20138,190,2.0
20138,191,2.0
20138,192,2.0
69256,193,2.0
59740,195,2.0
69256,171,2.0
69256,196,2.0
69256,112,2.0
69256,197,2.0
69256,198,2.0
77313,201,2.0
11101,204,2.0
12792,108,2.0
327,114,2.0
38729,205,2.0
89641,206,2.0
89641,207,2.0
89641,208,2.0
89641,209,2.0
89641,210,2.0
89641,211,2.0
89641,212,2.0
89641,213,2.0
2414,218,2.0
213,219,2.0
1596,221,2.0
72680,222,2.0
72680,107,2.0
72680,223,2.0
57094,205,2.0
57094,224,2.0
63488,236,2.0
63488,237,2.0
63488,238,2.0
70472,154,2.0
89737,239,2.0
89737,240,2.0
89737,153,2.0
89737,241,2.0
89737,242,2.0
83339,243,2.0
13883,244,2.0
85278,245,2.0
85278,246,2.0
44097,247,2.0
77667,243,2.0
5232,248,2.0
5232,249,2.0
5232,250,2.0
5232,231,2.0
4846,257,2.0
4846,258,2.0
89783,259,2.0
89685,260,2.0
89631,263,2.0
67545,265,2.0
67545,266,2.0
52681,268,2.0
52681,154,2.0
78928,269,2.0
7546,157,2.0
67042,271,2.0
44238,272,2.0
44238,273,2.0
44238,274,2.0
25916,184,2.0
1392,275,2.0
44238,277,2.0
1392,278,2.0
15006,281,2.0
15006,225,2.0
89847,282,2.0
12371,276,2.0
12371,283,2.0
12371,284,2.0
69247,264,2.0
69247,287,2.0
69247,288,2.0
65857,289,2.0
55435,290,2.0
55435,291,2.0
55435,293,2.0
89959,294,2.0
901,295,2.0
1596,154,2.0
73484,231,2.0
57952,297,2.0
57952,298,2.0
90023,301,2.0
51134,302,2.0
50308,316,2.0
6386,318,2.0
60495,108,2.0
7917,184,2.0
7917,322,2.0
63,233,2.0
822,145,2.0
88636,329,2.0
88636,330,2.0
88636,331,2.0
88636,332,2.0
88636,333,2.0
88636,334,2.0
88636,145,2.0
88636,335,2.0
83334,336,2.0
83334,337,2.0
83334,338,2.0
90036,340,2.0
90036,341,2.0
90036,188,2.0
90036,192,2.0
65857,342,2.0
65857,343,2.0
66601,345,2.0
7428,346,2.0
89922,112,2.0
7917,244,2.0
51695,347,2.0
210,268,2.0
210,112,2.0
3945,349,2.0
90314,249,2.0
90314,350,2.0
90314,248,2.0
90314,231,2.0
77667,351,2.0
210,352,2.0
210,353,2.0
210,115,2.0
210,354,2.0
210,355,2.0
1675,358,2.0
20385,184,2.0
89933,364,2.0
89933,323,2.0
7138,367,2.0
90322,370,2.0
2371,371,2.0
2371,372,2.0
2371,231,2.0
90501,373,2.0
81562,199,2.0
90245,117,2.0
101,376,2.0
90416,378,2.0
1602,383,2.0
90592,393,2.0
90592,177,2.0
5187,243,2.0
7444,395,2.0
7444,397,2.0
72680,398,2.0
90543,399,2.0
81831,400,2.0
90036,401,2.0
52448,408,2.0
90729,412,2.0
90729,413,2.0
11130,416,2.0
32033,417,2.0
7917,189,2.0
7917,188,2.0
741,420,2.0
7288,339,2.0
7288,421,2.0
65156,422,2.0
90148,423,2.0
89468,298,2.0
89468,424,2.0
89468,425,2.0
15174,426,2.0
1402,142,2.0
1402,427,2.0
13498,118,2.0
6005,430,2.0
6005,144,2.0
6005,431,2.0
6005,433,2.0
89493,117,2.0
68226,435,2.0
6005,436,2.0
73465,425,2.0
76944,441,2.0
4562,442,2.0
4562,443,2.0
90416,387,2.0
34487,157,2.0
87220,444,2.0
34487,422,2.0
90723,202,2.0
90738,145,2.0
89458,446,2.0
70158,231,2.0
57259,184,2.0
57259,447,2.0
57259,448,2.0
57259,449,2.0
57259,450,2.0
20851,452,2.0
12973,453,2.0
101,194,2.0
61121,454,2.0
14720,458,2.0
49759,459,2.0
90886,460,2.0
8184,461,2.0
90963,338,2.0
90963,463,2.0
90972,350,2.0
90972,464,2.0
90697,465,2.0
90697,467,2.0
90697,468,2.0
76339,184,2.0
90977,469,2.0
87713,225,2.0
87713,470,2.0
90959,471,2.0
66840,112,2.0
1169,472,2.0
2186,111,2.0
7428,272,2.0
4079,476,2.0
4079,350,2.0
4079,477,2.0
4079,478,2.0
4079,479,2.0
69510,403,2.0
50979,155,2.0
673,339,2.0
673,192,2.0
673,181,2.0
91085,441,2.0
91082,259,2.0
91082,317,2.0
90825,500,2.0
90825,250,2.0
90825,501,2.0
90825,231,2.0
90825,112,2.0
23245,366,2.0
72931,502,2.0
19988,504,2.0
19988,112,2.0
90507,352,2.0
90637,509,2.0
90605,510,2.0
90605,511,2.0
90605,512,2.0
90605,513,2.0
90605,514,2.0
90605,515,2.0
90605,516,2.0
70632,517,2.0
89178,322,2.0
91124,424,2.0
91124,317,2.0
25034,500,2.0
93,521,2.0
91130,522,2.0
82979,523,2.0
83819,527,2.0
90697,530,2.0
90697,531,2.0
90964,533,2.0
90964,534,2.0
90964,535,2.0
70684,536,2.0
70684,537,2.0
70684,538,2.0
70684,539,2.0
70684,540,2.0
68280,202,2.0
68280,542,2.0
68280,550,2.0
64338,574,2.0
65753,575,2.0
67472,576,2.0
62277,112,2.0
62277,577,2.0
59580,279,2.0
10663,171,2.0
62277,156,2.0
64224,578,2.0
14893,550,2.0
61236,119,2.0
61236,475,2.0
90507,589,2.0
90507,590,2.0
90507,591,2.0
90507,592,2.0
90507,593,2.0
58932,231,2.0
58932,594,2.0
69990,557,2.0
90036,189,2.0
69990,465,2.0
58932,358,2.0
58932,522,2.0
74832,601,2.0
74832,602,2.0
74832,195,2.0
89962,603,2.0
65695,604,2.0
7843,317,2.0
72189,404,2.0
72189,401,2.0
72189,184,2.0
72189,188,2.0
72189,403,2.0
72189,363,2.0
72189,392,2.0
72189,323,2.0
72189,181,2.0
72189,340,2.0
52704,608,2.0
52704,609,2.0
52704,610,2.0
