3038,130,1.0
3038,131,2.0
3547,13,2.0
3547,18,2.0
3547,1279,1.0
4666,13,2.0
4666,123,2.0
4666,1267,1.0
49759,3,1.0
49759,33,1.0
49759,40,1.0
49759,191,1.0
49759,192,1.0
49759,193,1.0
49759,466,1.0
83928,132,1.0
83928,133,1.0
83928,134,1.0
83928,135,1.0
83928,136,1.0
83928,137,1.0
83928,138,1.0
83928,139,1.0
83928,140,1.0
83928,141,1.0
83928,142,1.0
83928,143,1.0
59569,3,1.0
59569,6,1.0
59569,8,1.0
59569,10,1.0
38304,24,2.0
49522,34,2.0
83715,126,1.0
83715,144,1.0
21020,35,1.0
21020,1005,2.0
79442,145,2.0
23105,36,1.0
83716,3,1.0
83716,11,1.0
83716,18,1.0
83716,35,1.0
83716,37,1.0
83716,38,1.0
83716,39,1.0
83716,40,1.0
186,0,2.0
186,3,2.0
186,7,1.0
186,8,1.0
186,15,2.0
186,25,1.0
186,32,2.0
186,34,1.0
186,35,1.0
186,51,2.0
186,54,2.0
186,89,2.0
75155,2,1.0
75155,146,2.0
18031,25,1.0
22478,3,1.0
22478,40,1.0
22478,41,1.0
3,147,1.0
69573,3,2.0
89458,24,1.0
89458,41,1.0
89458,453,1.0
89456,8,2.0
89456,11,2.0
89456,18,2.0
89456,36,2.0
89456,40,1.0
89456,70,2.0
89113,3,2.0
37057,3,1.0
37057,9,2.0
37057,40,1.0
37057,45,2.0
37057,46,2.0
37057,47,2.0
37057,48,2.0
2157,150,1.0
8238,32,1.0
89453,151,1.0
89453,1009,1.0
89453,1199,1.0
89453,1200,1.0
58514,152,1.0
58514,153,1.0
58514,154,1.0
45532,42,1.0
72297,127,1.0
72297,159,1.0
72297,1010,2.0
72297,1011,2.0
66127,40,1.0
66127,163,1.0
66127,1012,1.0
73771,15,1.0
73771,160,1.0
73771,161,1.0
73771,1013,1.0
7931,0,1.0
7931,3,2.0
7931,15,2.0
7931,17,1.0
7931,24,2.0
7931,36,2.0
7931,41,1.0
7931,43,2.0
7931,63,1.0
7931,122,2.0
7931,151,2.0
7931,160,2.0
7931,161,2.0
80533,63,1.0
80533,1014,1.0
57447,15,1.0
57447,25,1.0
57447,31,1.0
57447,44,1.0
57447,162,2.0
57447,164,1.0
57447,1015,1.0
57447,1016,1.0
57447,1017,1.0
57447,1018,2.0
57447,1019,1.0
102,14,1.0
102,19,1.0
102,40,1.0
102,189,1.0
63,8,1.0
63,165,2.0
63,166,2.0
63,167,2.0
63,168,2.0
63,169,2.0
63,240,1.0
63,1021,2.0
52917,31,2.0
52917,1022,1.0
52917,1023,2.0
52917,1761,1.0
63488,170,2.0
63488,173,2.0
63488,174,2.0
63488,175,2.0
63488,176,2.0
63488,177,2.0
63488,178,2.0
63488,179,2.0
63488,180,2.0
63488,181,2.0
63488,182,2.0
63488,242,1.0
63488,243,1.0
63488,244,1.0
63488,1025,2.0
60748,171,2.0
60748,418,2.0
60748,1024,2.0
60748,1032,2.0
4846,19,2.0
4846,172,1.0
4846,263,1.0
4846,264,1.0
841,3,2.0
841,19,2.0
841,26,2.0
841,36,2.0
841,38,2.0
841,42,2.0
841,49,2.0
841,50,2.0
841,51,2.0
841,52,2.0
841,53,2.0
953,54,1.0
953,183,1.0
953,184,1.0
953,185,1.0
953,186,1.0
953,1027,1.0
953,1028,2.0
953,1029,1.0
953,1030,1.0
59969,3,1.0
231,187,1.0
231,1031,1.0
231,1032,1.0
231,1033,1.0
231,1034,2.0
821,55,1.0
89561,11,2.0
89561,31,2.0
89561,56,2.0
89561,188,2.0
89561,437,2.0
89561,697,2.0
89561,1337,2.0
89561,1701,1.0
21713,309,2.0
21713,1035,2.0
73494,178,1.0
73494,998,1.0
85653,3,1.0
85653,19,1.0
85653,36,1.0
85653,38,1.0
85653,40,1.0
85653,53,1.0
85653,190,1.0
85653,249,1.0
12902,57,2.0
6880,13,1.0
6880,38,1.0
6880,54,1.0
13894,40,1.0
68585,0,1.0
68585,8,1.0
68585,13,1.0
68585,31,1.0
68585,36,1.0
68585,44,1.0
68585,58,2.0
68585,59,1.0
68585,60,2.0
20156,13,1.0
20156,14,1.0
20156,16,1.0
20156,20,1.0
20156,31,1.0
20156,33,1.0
20156,61,2.0
20156,129,1.0
20156,360,1.0
16411,4,1.0
18531,15,1.0
18531,194,1.0
20138,40,1.0
20138,187,1.0
20138,194,1.0
20138,195,1.0
20138,196,1.0
20138,197,1.0
20138,198,1.0
20138,249,1.0
62689,40,2.0
62689,1036,2.0
62689,1037,2.0
62689,1038,2.0
62689,1039,1.0
6110,1040,1.0
6110,1041,1.0
1644,40,2.0
59740,37,2.0
59740,62,2.0
59740,200,2.0
59740,201,1.0
59740,385,1.0
69256,118,1.0
69256,178,1.0
69256,199,1.0
69256,202,1.0
69256,203,1.0
69256,204,1.0
69256,1042,2.0
69256,1043,1.0
89612,19,1.0
89612,1044,1.0
74253,58,1.0
76670,37,2.0
76670,205,2.0
76670,206,2.0
76670,1045,2.0
77313,207,1.0
77313,1046,1.0
69138,2,1.0
69138,15,1.0
69138,17,1.0
69138,19,1.0
69138,24,1.0
69138,29,1.0
69138,31,1.0
69138,33,1.0
69138,36,1.0
69138,40,1.0
69138,41,1.0
69138,45,1.0
69138,51,1.0
69138,56,1.0
69138,63,1.0
525,1047,1.0
89631,15,2.0
89631,45,1.0
89631,63,2.0
89631,204,2.0
89631,208,2.0
89631,209,2.0
89631,269,1.0
89631,1048,2.0
89631,1049,2.0
89631,1050,2.0
89631,1061,2.0
89631,1119,1.0
89635,25,2.0
89635,26,2.0
89635,32,1.0
89635,69,2.0
89635,1051,2.0
11101,40,1.0
11101,64,1.0
11101,210,1.0
12792,18,1.0
12792,113,1.0
12792,1052,1.0
12792,1053,1.0
327,120,1.0
27854,63,1.0
27854,1055,1.0
27854,1056,1.0
38729,211,1.0
89641,212,1.0
89641,213,1.0
89641,214,1.0
89641,215,1.0
89641,216,1.0
89641,217,1.0
89641,218,1.0
89641,219,1.0
89641,1054,2.0
12218,3,2.0
12218,14,1.0
12218,29,1.0
12218,32,2.0
2414,16,1.0
2414,40,2.0
2414,224,1.0
11919,205,1.0
11919,220,2.0
11919,221,2.0
11919,222,2.0
11919,223,2.0
11919,1057,2.0
11919,1058,2.0
11919,1059,2.0
11919,1060,2.0
84005,65,1.0
65221,15,1.0
213,10,1.0
213,26,1.0
213,225,1.0
65030,37,1.0
2737,32,1.0
2737,226,2.0
1596,41,1.0
1596,85,1.0
1596,159,1.0
1596,227,1.0
30181,20,1.0
30181,101,2.0
9,3,1.0
9,38,1.0
9,1062,1.0
9,1063,1.0
9,1064,1.0
72680,3,1.0
72680,18,1.0
72680,33,1.0
72680,38,1.0
72680,40,1.0
72680,66,1.0
72680,114,1.0
72680,228,1.0
72680,229,1.0
72680,407,1.0
56990,3,1.0
56990,13,1.0
56990,18,1.0
56990,19,2.0
56990,20,2.0
56990,32,2.0
56990,33,2.0
56990,39,1.0
56990,40,2.0
56990,59,1.0
56990,60,1.0
56990,63,2.0
56990,69,1.0
56990,75,1.0
56990,76,1.0
56990,89,1.0
57094,3,1.0
57094,6,1.0
57094,7,1.0
57094,18,1.0
57094,22,1.0
57094,29,1.0
57094,33,1.0
57094,40,1.0
57094,67,1.0
57094,211,1.0
57094,230,1.0
57094,249,1.0
57094,929,1.0
57094,1065,1.0
57094,1066,1.0
57094,1067,1.0
57094,1068,1.0
57094,1069,1.0
57094,1070,2.0
4330,59,1.0
89683,18,2.0
89683,19,2.0
89683,39,2.0
89683,40,2.0
89683,68,2.0
89683,231,2.0
89683,232,2.0
89683,233,2.0
89683,234,2.0
89683,1014,2.0
89683,1071,2.0
89683,1077,2.0
10901,59,2.0
10901,257,2.0
10901,258,2.0
10901,259,2.0
10901,260,2.0
10901,261,2.0
10901,262,2.0
10901,721,1.0
10901,722,1.0
10901,723,1.0
10901,1072,2.0
10901,1093,2.0
62277,15,2.0
62277,118,1.0
62277,161,1.0
62277,584,1.0
62277,1373,1.0
89711,33,2.0
89711,235,2.0
89711,236,2.0
89711,240,2.0
89711,241,2.0
89711,649,2.0
89711,1073,2.0
89711,1074,2.0
89711,1075,2.0
89711,1076,2.0
89711,1547,2.0
89711,1548,2.0
89711,1549,2.0
89711,1550,2.0
89711,1551,2.0
89711,1552,2.0
89711,1553,2.0
89711,1554,2.0
89711,1555,2.0
89711,1556,2.0
89711,1558,2.0
11369,237,2.0
11369,238,2.0
60051,34,2.0
60051,63,1.0
60051,239,3.0
60051,479,1.0
60051,556,1.0
60051,749,1.0
60051,750,1.0
60051,895,1.0
60051,1702,1.0
15831,3,2.0
15831,31,2.0
2111,19,2.0
70472,159,1.0
89737,21,1.0
89737,22,1.0
89737,23,1.0
89737,29,1.0
89737,49,1.0
89737,71,1.0
89737,72,1.0
89737,163,1.0
89737,245,1.0
89737,246,1.0
89737,247,1.0
89737,248,1.0
89737,1078,1.0
89737,1079,2.0
4916,50,1.0
4916,70,1.0
83339,40,2.0
83339,249,1.0
83339,1080,2.0
83339,1081,1.0
83339,1082,2.0
83339,1083,2.0
83339,1084,1.0
83339,1085,1.0
83339,1086,1.0
83339,1087,2.0
83339,1088,1.0
83339,1749,1.0
83339,1753,2.0
50851,48,1.0
50851,55,1.0
50851,124,1.0
50851,1771,2.0
50851,1841,2.0
13883,250,1.0
73098,14,2.0
85278,8,1.0
85278,19,1.0
85278,23,1.0
85278,26,1.0
85278,44,1.0
85278,53,1.0
85278,57,1.0
85278,73,1.0
85278,251,1.0
85278,252,1.0
85278,1089,1.0
85278,1090,1.0
44097,253,1.0
77667,3,1.0
77667,22,1.0
77667,33,1.0
77667,37,1.0
77667,38,1.0
77667,43,1.0
77667,44,1.0
77667,48,1.0
77667,73,1.0
77667,89,1.0
77667,97,1.0
77667,249,1.0
77667,360,1.0
77667,386,2.0
77667,647,1.0
77667,648,1.0
77667,1273,1.0
77667,1545,1.0
77667,1546,1.0
5232,63,1.0
5232,237,1.0
5232,254,1.0
5232,255,1.0
5232,256,1.0
5232,1091,1.0
5232,1092,1.0
65881,19,1.0
18288,33,1.0
63181,37,1.0
65825,24,1.0
65825,285,2.0
65825,1094,2.0
65825,1095,2.0
65825,1096,2.0
65825,1097,2.0
65825,1098,2.0
65825,1099,2.0
65825,1100,2.0
65825,1101,2.0
85104,65,2.0
85104,66,2.0
85104,74,2.0
1648,63,2.0
89783,10,1.0
89783,265,1.0
89685,13,2.0
89685,26,2.0
89685,36,1.0
89685,266,1.0
89685,1102,1.0
73069,73,1.0
4425,14,2.0
4425,23,3.0
4425,26,2.0
4425,31,2.0
4425,32,3.0
4425,36,2.0
4425,39,3.0
4425,40,2.0
4425,48,2.0
4425,59,2.0
4425,65,3.0
4425,73,3.0
4425,75,2.0
4425,76,3.0
4425,77,2.0
4425,170,2.0
4425,881,1.0
7546,15,1.0
7546,17,1.0
7546,18,1.0
7546,55,1.0
7546,67,1.0
7546,162,1.0
7546,203,2.0
7546,231,1.0
7546,511,1.0
7546,954,1.0
7546,955,1.0
7546,956,1.0
7546,1103,2.0
89637,267,2.0
89637,268,2.0
89637,1093,2.0
89637,1104,2.0
89637,1105,2.0
89637,1106,2.0
89637,1107,2.0
89637,1108,2.0
89637,1109,2.0
89637,1110,2.0
89637,1111,2.0
89637,1112,2.0
89637,1113,2.0
89637,1114,2.0
89637,1115,1.0
89637,1116,2.0
89637,1117,2.0
89637,1118,1.0
89637,1169,1.0
89637,1170,1.0
89637,1171,1.0
89637,1172,1.0
89637,1173,1.0
89637,1174,1.0
89637,1175,1.0
89637,1176,1.0
89637,1177,1.0
89637,1178,1.0
89798,3,2.0
89798,7,1.0
89798,9,1.0
89798,15,1.0
87409,13,1.0
87409,26,1.0
87409,42,2.0
87409,78,2.0
67545,270,2.0
67545,271,1.0
67545,272,1.0
67545,1120,2.0
67545,1121,2.0
67545,1122,2.0
2694,22,1.0
2694,25,1.0
14209,3,1.0
14209,5,1.0
14209,19,1.0
14209,23,1.0
14209,33,1.0
14209,55,2.0
14209,59,1.0
14209,62,1.0
13056,2,1.0
13056,7,1.0
13056,15,2.0
13056,35,1.0
13056,161,1.0
13056,178,1.0
13056,565,1.0
13056,566,1.0
13056,567,1.0
13056,727,1.0
24683,57,1.0
357,3,2.0
357,15,1.0
357,36,2.0
357,79,2.0
357,122,2.0
357,162,2.0
357,178,2.0
357,408,1.0
357,550,1.0
357,586,2.0
357,602,2.0
357,603,1.0
357,604,1.0
357,696,1.0
89649,15,1.0
89649,29,1.0
89649,55,1.0
89649,63,1.0
89836,19,1.0
89836,32,1.0
89836,33,1.0
88890,3,2.0
89522,3,2.0
89522,40,2.0
89522,80,2.0
89522,81,1.0
89522,120,2.0
89522,1134,1.0
89522,1135,2.0
89522,1136,2.0
89522,1137,2.0
89522,1139,1.0
89522,1165,2.0
89522,1290,2.0
89522,1297,1.0
89522,1299,2.0
89522,1300,2.0
78928,5,2.0
78928,40,1.0
78928,275,1.0
57279,5,2.0
57279,31,1.0
57279,32,1.0
27883,80,1.0
6327,19,2.0
6327,40,1.0
2376,27,1.0
2376,37,1.0
2376,41,1.0
2376,1138,1.0
89462,13,2.0
89462,38,1.0
89462,276,2.0
89462,1201,1.0
59297,3,1.0
59297,37,1.0
59297,1140,2.0
67042,277,1.0
44238,278,1.0
44238,279,1.0
44238,280,1.0
44238,281,1.0
25916,3,1.0
25916,7,1.0
25916,15,1.0
25916,40,1.0
25916,50,2.0
25916,189,1.0
55435,32,2.0
55435,296,1.0
55435,297,1.0
55435,298,2.0
55435,299,1.0
75556,1142,1.0
75556,1143,1.0
75556,1144,1.0
75556,1145,1.0
75556,1146,1.0
519,3,1.0
519,40,1.0
519,94,1.0
519,531,1.0
519,532,1.0
519,857,1.0
519,858,1.0
519,1041,1.0
73131,29,2.0
73131,52,1.0
73131,66,2.0
52704,25,2.0
52704,286,2.0
52704,615,1.0
52704,616,1.0
52704,617,1.0
52704,1502,1.0
52704,1503,1.0
69183,1037,1.0
69183,1147,1.0
7472,19,1.0
7472,33,2.0
7472,40,1.0
15006,40,1.0
15006,63,1.0
15006,231,1.0
15006,249,1.0
15006,287,1.0
12371,40,1.0
12371,283,1.0
12371,288,1.0
12371,289,1.0
12371,1148,1.0
41849,6,1.0
41849,7,1.0
41849,8,1.0
41849,16,1.0
41849,18,1.0
41849,35,1.0
41849,52,1.0
41849,62,1.0
41849,67,1.0
41849,76,1.0
57208,1149,1.0
89922,15,2.0
89922,50,1.0
89922,118,1.0
89922,1238,2.0
44453,3,2.0
44453,19,1.0
44453,20,1.0
44453,78,2.0
44453,129,2.0
44453,290,2.0
44453,307,2.0
44453,334,2.0
44453,994,2.0
44453,1226,2.0
68020,14,1.0
68020,82,2.0
69247,270,1.0
69247,291,2.0
69247,292,1.0
69247,293,1.0
2843,19,2.0
2843,31,2.0
2843,78,2.0
2843,306,2.0
46355,15,2.0
5187,19,2.0
5187,249,1.0
5187,1150,2.0
5187,1151,2.0
5187,1152,2.0
5187,1153,2.0
5187,1154,2.0
5187,1155,2.0
5187,1156,2.0
17976,1157,1.0
17976,1158,1.0
17976,1159,1.0
17976,1306,1.0
17976,1307,1.0
17976,1308,1.0
17976,1309,1.0
17976,1310,1.0
17976,1311,1.0
65857,294,1.0
65857,351,1.0
65857,352,1.0
89847,0,1.0
89847,37,2.0
89847,51,2.0
89847,53,2.0
89847,75,2.0
89847,83,2.0
89847,236,2.0
89847,295,1.0
89847,846,1.0
89847,847,1.0
89847,848,1.0
89847,849,1.0
89847,850,1.0
89847,851,1.0
11859,36,2.0
52657,28,2.0
52657,33,2.0
52657,75,2.0
52657,300,2.0
52657,301,2.0
52657,302,2.0
52657,303,2.0
52657,1160,1.0
52657,1161,2.0
52657,1162,2.0
52657,1163,2.0
52657,1164,2.0
89959,20,1.0
89959,28,1.0
89959,81,1.0
89959,304,1.0
901,14,1.0
901,29,1.0
901,35,1.0
901,40,1.0
901,63,1.0
901,85,1.0
901,86,1.0
901,249,1.0
901,305,1.0
901,837,1.0
6386,24,1.0
6386,90,1.0
6386,327,1.0
89932,14,2.0
89932,24,2.0
89932,45,1.0
89932,84,2.0
89932,85,2.0
64188,15,1.0
64188,24,1.0
64188,84,1.0
29707,13,2.0
29707,28,1.0
29707,29,1.0
29707,33,1.0
29707,40,1.0
29707,1166,2.0
73484,22,2.0
73484,29,2.0
73484,41,1.0
73484,44,2.0
73484,63,2.0
73484,66,2.0
73484,71,2.0
73484,86,2.0
73484,237,1.0
57952,59,2.0
57952,257,2.0
57952,307,1.0
57952,308,1.0
81615,42,1.0
81615,52,1.0
81615,274,1.0
90003,0,2.0
90003,2,1.0
90003,4,2.0
90003,5,2.0
90003,6,2.0
90003,7,2.0
90003,8,2.0
90003,9,2.0
90003,10,2.0
90003,11,2.0
90003,12,2.0
90003,13,2.0
90003,14,2.0
90003,15,1.0
90003,16,2.0
90003,17,1.0
90003,18,2.0
90003,21,2.0
90003,23,2.0
90003,24,1.0
90003,26,2.0
90003,29,2.0
90003,31,2.0
90003,32,2.0
90003,34,1.0
90003,35,2.0
90003,36,2.0
90003,37,2.0
90003,39,2.0
90003,40,2.0
90003,41,2.0
90003,43,2.0
90003,44,2.0
90003,45,1.0
90003,48,2.0
90003,49,2.0
90003,50,2.0
90003,52,2.0
90003,54,2.0
90003,55,2.0
90003,58,2.0
90003,61,2.0
90003,62,2.0
90003,63,1.0
90003,65,2.0
90003,66,2.0
90003,69,2.0
90003,70,2.0
90003,72,2.0
90003,73,2.0
90003,74,2.0
90003,76,2.0
90003,78,2.0
90003,81,2.0
90003,84,1.0
90003,86,2.0
90003,87,2.0
90003,88,2.0
90003,89,2.0
90003,90,2.0
90003,91,2.0
90003,92,2.0
90003,93,2.0
90003,94,2.0
90003,118,2.0
90003,122,2.0
90003,204,2.0
90003,205,2.0
90003,206,2.0
90003,209,2.0
90003,269,1.0
90003,313,2.0
90003,314,2.0
90003,315,2.0
90003,316,2.0
90003,317,2.0
90003,318,2.0
90003,319,2.0
90003,320,2.0
90003,321,2.0
90003,322,2.0
90003,323,2.0
90003,324,2.0
90003,325,2.0
90003,358,2.0
90003,386,2.0
90003,677,2.0
90003,1179,2.0
90003,1180,2.0
90003,1181,2.0
90003,1182,2.0
90003,1183,2.0
90003,1184,2.0
90003,1185,2.0
90003,1186,2.0
90003,1187,2.0
90003,1188,2.0
90003,1189,2.0
90003,1190,2.0
90003,1191,2.0
90003,1192,2.0
90003,1193,2.0
90003,1194,2.0
90003,1195,2.0
90003,1196,2.0
90003,1197,2.0
90012,40,2.0
38078,39,1.0
30970,75,1.0
30970,310,2.0
30970,396,1.0
30970,459,2.0
89978,17,1.0
89978,72,1.0
90023,22,1.0
90023,311,1.0
90023,1167,1.0
90023,1168,1.0
90040,40,1.0
90040,81,2.0
51134,312,1.0
2631,34,1.0
2631,63,1.0
89675,13,2.0
89675,95,2.0
50308,326,1.0
28825,3,1.0
28825,19,1.0
28825,303,2.0
37877,5,2.0
37877,31,1.0
37877,37,1.0
15174,433,1.0
15174,1198,2.0
15174,1329,1.0
15174,1330,1.0
8785,55,2.0
51150,11,1.0
51150,31,1.0
51150,32,1.0
51150,41,1.0
60495,113,1.0
4351,33,1.0
73465,25,2.0
73465,307,1.0
73465,328,2.0
73465,432,1.0
73465,463,2.0
73465,1333,1.0
73465,1334,1.0
73465,1335,1.0
70119,33,1.0
70119,44,1.0
56904,36,1.0
56904,79,2.0
56904,96,1.0
58797,3,1.0
58797,37,1.0
58797,96,1.0
89968,16,1.0
89968,43,1.0
89968,48,2.0
89968,93,1.0
89968,113,1.0
89968,124,2.0
89968,1237,2.0
89968,1239,1.0
89968,1240,1.0
89968,1241,1.0
89968,1382,1.0
89968,1656,1.0
63105,14,2.0
63105,15,2.0
63105,32,2.0
63105,37,2.0
63105,40,2.0
63105,59,2.0
63105,75,2.0
63105,249,2.0
63105,329,2.0
63105,330,2.0
63105,332,2.0
63105,353,2.0
7917,40,1.0
7917,189,1.0
7917,194,1.0
7917,195,1.0
7917,249,1.0
7917,250,1.0
7917,331,1.0
7917,1065,1.0
7917,1202,1.0
7917,1203,1.0
7917,1204,1.0
7917,1205,1.0
7917,1206,2.0
7917,1207,1.0
7917,1208,1.0
7917,1209,1.0
7917,1210,1.0
7917,1211,2.0
7917,1212,1.0
7917,1213,1.0
7917,1214,1.0
7917,1215,2.0
7917,1216,1.0
7917,1217,1.0
7917,1218,1.0
7917,1219,1.0
7917,1220,1.0
7917,1221,1.0
7917,1222,1.0
7917,1223,2.0
7917,1224,1.0
7917,1225,1.0
7917,1315,1.0
7917,1508,1.0
89735,3,2.0
89735,12,1.0
89735,18,1.0
89735,22,2.0
89735,37,2.0
89735,40,1.0
89735,48,1.0
89735,56,2.0
89735,81,1.0
89735,89,1.0
89735,92,2.0
89735,335,2.0
89735,336,2.0
89735,337,2.0
70148,2,2.0
70148,34,2.0
70148,231,2.0
70148,301,2.0
70148,302,2.0
70148,333,2.0
70148,556,2.0
70148,763,2.0
20702,31,1.0
20702,37,1.0
12773,3,1.0
12773,9,2.0
12773,31,1.0
12773,38,2.0
12773,46,1.0
12773,47,2.0
12773,48,2.0
12773,50,2.0
12773,70,2.0
315,65,1.0
89594,1227,2.0
89594,1236,2.0
822,151,1.0
88636,151,1.0
88636,338,1.0
88636,339,1.0
88636,340,1.0
88636,341,1.0
88636,342,1.0
88636,343,1.0
88636,344,1.0
88636,1228,1.0
83334,345,1.0
83334,346,1.0
83334,347,1.0
90036,40,1.0
90036,69,1.0
90036,194,2.0
90036,195,1.0
90036,197,2.0
90036,348,3.0
90036,349,1.0
90036,350,2.0
90036,410,1.0
90036,1032,1.0
90036,1230,1.0
90036,1231,1.0
90036,1232,1.0
90036,1233,2.0
90036,1235,1.0
90036,1752,1.0
90194,29,2.0
90194,1317,2.0
90201,15,1.0
90201,19,1.0
90201,1234,1.0
29442,22,2.0
29442,37,1.0
67184,19,1.0
67184,22,1.0
82545,85,1.0
69974,15,1.0
66601,354,1.0
90247,3,2.0
90247,25,2.0
90247,77,2.0
90245,124,1.0
90245,1237,2.0
90245,1286,1.0
34335,2,1.0
34335,84,1.0
4787,15,1.0
4787,24,1.0
4787,63,1.0
4787,211,1.0
4787,472,1.0
4787,646,1.0
73911,1242,1.0
51695,356,1.0
40315,26,1.0
210,3,2.0
210,5,2.0
210,13,1.0
210,15,1.0
210,17,2.0
210,26,1.0
210,41,1.0
210,55,1.0
210,63,1.0
210,118,1.0
210,121,1.0
210,274,1.0
210,357,2.0
210,361,1.0
210,362,1.0
210,363,1.0
210,364,1.0
210,625,1.0
210,1144,1.0
210,1243,1.0
210,1246,1.0
210,1247,1.0
69691,24,1.0
69691,57,2.0
69691,61,1.0
3945,3,2.0
3945,358,1.0
14655,33,1.0
14655,75,1.0
85436,3,1.0
85436,9,1.0
85436,38,1.0
85436,45,1.0
85436,48,1.0
85436,50,1.0
85436,70,1.0
13196,34,1.0
13196,45,1.0
68140,3,1.0
68140,37,1.0
90314,63,2.0
90314,237,1.0
90314,254,1.0
90314,255,1.0
90314,359,1.0
90314,1255,1.0
90314,1834,1.0
57242,160,2.0
6361,29,1.0
6361,57,1.0
90357,2,1.0
90357,49,1.0
90357,75,1.0
90357,98,1.0
90362,57,1.0
90362,365,2.0
90362,366,2.0
90362,422,2.0
90362,424,2.0
1675,2,1.0
1675,97,1.0
1675,367,1.0
1675,775,1.0
20385,189,1.0
20385,368,2.0
20385,369,2.0
20385,1248,1.0
20385,1249,1.0
20385,1250,1.0
90380,19,2.0
90380,33,1.0
90380,370,2.0
90380,371,2.0
90380,1251,1.0
41113,36,1.0
40154,20,1.0
40154,43,2.0
40154,1252,2.0
40154,1253,1.0
40154,1254,1.0
58164,19,1.0
2315,5,1.0
2315,17,1.0
2315,33,1.0
2315,34,1.0
2315,276,2.0
2315,372,2.0
89933,332,1.0
89933,373,2.0
89933,374,1.0
89933,375,2.0
89933,1256,2.0
89933,1257,2.0
89933,1258,1.0
89933,1259,1.0
89933,1268,2.0
89933,1348,1.0
89933,1357,1.0
89933,1377,2.0
89933,1379,1.0
89933,1436,1.0
60766,57,1.0
60766,1260,1.0
90402,8,2.0
90402,18,1.0
90402,35,1.0
90402,89,1.0
90402,99,2.0
7138,80,1.0
7138,376,1.0
7138,377,2.0
7138,1263,1.0
7138,1459,1.0
65156,2,1.0
65156,3,1.0
65156,24,2.0
65156,34,1.0
65156,63,1.0
65156,83,1.0
65156,237,2.0
65156,430,1.0
65156,746,1.0
88190,70,2.0
88190,378,2.0
88190,1261,2.0
